"ID","Path","Command","Target"
"367610429618","/press-release/xero-shoes-slashes-weight-and-bulk-out-of-sport-sandals-with-new-z-trek","MERGE","/blogs/press-blog/xero-shoes-slashes-weight-and-bulk-out-of-sport-sandals-with-new-z-trek"
"367610462386","/featured-press/xero-shoes-zelen-named-in-womens-health-sneaker-awards","MERGE","/blogs/press-blog/xero-shoes-zelen-named-in-womens-health-sneaker-awards"
"367610495154","/xero-heroes-stories/partners-with-dignity-restoring-hope","MERGE","/blogs/blog/partners-with-dignity-restoring-hope"
"367610527922","/press/hiconsumption-best-hiking-sandals-ztrail","MERGE","/blogs/press-blog/hiconsumption-best-hiking-sandals-ztrail"
"367610560690","/shop/boots/alpine-pull-on-little-kids","MERGE","/products/alpine-pull-on-little-kids"
"367610593458","/ctbballtest","MERGE","/"
"367610626226","/streetrelease","MERGE","/pages/streetrelease"
"367610658994","/press/outdoor-life-barefoot-shoes","MERGE","/blogs/press-blog/outdoor-life-barefoot-shoes"
"367610691762","/ss24poll-new/men","MERGE","/"
"367610724530","/press-release/for-the-2nd-time-xero-shoes-appears-on-the-inc-5000-with-three-year-revenue-growth-of-617","MERGE","/blogs/press-blog/for-the-2nd-time-xero-shoes-appears-on-the-inc-5000-with-three-year-revenue-growth-of-617"
"367610757298","/podcast-appearances/big-leap-podcast-steven-sashen","MERGE","/blogs/podcast-appearances-blog/big-leap-podcast-steven-sashen"
"367610790066","/shop/merch/t-shirts/xero-t-shirts","MERGE","/products/xero-t-shirts"
"367610822834","/press/xero-shoes-forza-trainer-wins-womens-health-sneaker-award","MERGE","/blogs/press-blog/xero-shoes-forza-trainer-wins-womens-health-sneaker-award"
"367610855602","/foot-health/university-colorado-barefoot-running-study","MERGE","/blogs/blog/university-colorado-barefoot-running-study"
"367610888370","/press/insidehook-12-best-hiking-sandals","MERGE","/blogs/press-blog/insidehook-12-best-hiking-sandals"
"367610921138","/barefoot-running-tips/strength-running-podcast-are-minimalist-shoes-for-you","MERGE","/blogs/blog/strength-running-podcast-are-minimalist-shoes-for-you"
"367610953906","/podcast-appearances/stephen-mccain-podcast","MERGE","/blogs/podcast-appearances-blog/stephen-mccain-podcast"
"367610986674","/podcast-appearances/ceo-steven-sashen-on-voice-of-influence-podcast","MERGE","/blogs/podcast-appearances-blog/ceo-steven-sashen-on-voice-of-influence-podcast"
"367611019442","/running/barefoot-infographic","MERGE","/blogs/blog/barefoot-infographic"
"367611052210","/press/outside-online-reveals-a-moderate-approach-to-minimalist-shoes","MERGE","/blogs/press-blog/outside-online-reveals-a-moderate-approach-to-minimalist-shoes"
"367611084978","/press/sgb-media-interviews-xero-founders-steven-and-lena","MERGE","/blogs/press-blog/sgb-media-interviews-xero-founders-steven-and-lena"
"366423572658","/pages/how-to-correct-slapping-sounds-while-running-barefoot","MERGE","/pages/slapping-sounds-running-barefoot"
"367611150514","/shop/clearance/dillon-men-clearance","MERGE","/products/dillon-men-clearance"
"367611183282","/press/self-picks-hiking-sandal","MERGE","/blogs/press-blog/self-picks-hiking-sandal"
"367611216050","/thanks","MERGE","/pages/thanks"
"367611248818","/foot-health/no-support-support","MERGE","/blogs/blog/no-support-support"
"367611281586","/xero-shoes-news/shoes-so-comfortable-you-may-fall-asleep-wearing-them","MERGE","/blogs/blog/shoes-so-comfortable-you-may-fall-asleep-wearing-them"
"367611314354","/barefoot-running/happy-born-run-release-day","MERGE","/blogs/blog/happy-born-run-release-day"
"367611347122","/foot-health/maximal-vs-minimalist","MERGE","/blogs/blog/maximal-vs-minimalist"
"367611379890","/huaraches/barefoot-jasons-pre-view","MERGE","/blogs/blog/barefoot-jasons-pre-view"
"367611412658","/shop/shoes/dillon-canvas-slip-on-big-kids","MERGE","/products/dillon-canvas-slip-on-big-kids"
"367611445426","/featured-press/runners-world-trail-shoe","MERGE","/blogs/press-blog/runners-world-trail-shoe"
"367611478194","/huaraches/4-reasons-not-to-run-barefoot","MERGE","/blogs/blog/4-reasons-not-to-run-barefoot"
"367611510962","/featured-press/usa-today-recommends-running-shoe","MERGE","/blogs/press-blog/usa-today-recommends-running-shoe"
"367611543730","/news/bare-feet-workout-abc10","MERGE","/blogs/blog/bare-feet-workout-abc10"
"367611576498","/press/best-barefoot-shoes-media","MERGE","/blogs/press-blog/best-barefoot-shoes-media"
"367611609266","/shop/so-long-2024/sale-70-off/alpine-women-clearance","MERGE","/products/alpine-women-clearance"
"367611642034","/cgpopups","MERGE","/"
"367611674802","/podcast-appearances/joe-lemon-podcast-with-steven-sashen","MERGE","/blogs/podcast-appearances-blog/joe-lemon-podcast-with-steven-sashen"
"367611707570","/running/born-to-run-christopher-mcdougall","MERGE","/blogs/blog/born-to-run-christopher-mcdougall"
"367611740338","/shop/shoes/lt","MERGE","/products/lt"
"367611773106","/natural-movement/easy-ways-to-improve-your-fitness-2024","MERGE","/blogs/blog/easy-ways-to-improve-your-fitness-2024"
"367611805874","/shop/save-more/forza-runner-women-clearance","MERGE","/products/forza-runner-women-clearance"
"367611838642","/press-release/our-life-logs-xero-shoes-and-animoto-announce-remember-my-story-video-diaries-from-the-covid-19-pandemic","MERGE","/blogs/press-blog/our-life-logs-xero-shoes-and-animoto-announce-remember-my-story-video-diaries-from-the-covid-19-pandemic"
"367611871410","/press/outside-and-womens-running-name-xero-shoes-as-best-minimalist-running-shoes","MERGE","/blogs/press-blog/outside-and-womens-running-name-xero-shoes-as-best-minimalist-running-shoes"
"367611904178","/tying/kellys-sandals-combined-method","MERGE","/blogs/blog/kellys-sandals-combined-method"
"367611936946","/sandals-barefoot/minimalist-sandals-are-our-life","MERGE","/blogs/blog/minimalist-sandals-are-our-life"
"367611969714","/natural-movement/spot-xero-shoes","MERGE","/blogs/blog/spot-xero-shoes"
"367612002482","/shop/clearance/ridgeway-men-clearance","MERGE","/products/ridgeway-men-clearance"
"367612035250","/podcast-appearances/steven-sashen-on-2x-ecommerce","MERGE","/blogs/podcast-appearances-blog/steven-sashen-on-2x-ecommerce"
"367612068018","/wistia-hp-playlist-fragment","MERGE","/"
"367612100786","/laughs","MERGE","/"
"367612133554","/shop/so-long-2024/sale-70-off/phoenix-leather-clearance","MERGE","/products/phoenix-leather-clearance"
"367612166322","/barefoot-running/five-easy-tips-to-start-running","MERGE","/blogs/blog/five-easy-tips-to-start-running"
"367612199090","/shop/forza-runner/forza-runner-men-clearance","MERGE","/products/forza-runner-men-clearance"
"367612231858","/natural-movement/fitness-over-40","MERGE","/blogs/blog/fitness-over-40"
"367612264626","/shop/speed-force-ii/speed-force-ii-men-copy","MERGE","/"
"367612297394","/ss24poll","MERGE","/"
"367612330162","/running/are-you-running-wrong","MERGE","/blogs/blog/are-you-running-wrong"
"367612362930","/shop/so-long-2024/sale-30-off/ridgeway-women-clearance","MERGE","/products/ridgeway-women-clearance"
"367612395698","/press/gear-patrol-best-barefoot-running-shoes","MERGE","/blogs/press-blog/gear-patrol-best-barefoot-running-shoes"
"367612428466","/shop/mesa-trail-wp/mesa-trail-wp-men-clearance","MERGE","/products/mesa-trail-wp-men-clearance"
