"ID","Handle","Command","Display Name","Status","Updated At","Definition: Handle","Definition: Name","Top Row","Row #","Field","Value"
"127507693746","bear-claw-shoe-pendant","MERGE","Bear Claw Shoe Pendant","Active","2025-09-11 20:51:12 -0600","product_description","Product Description","","138","ugc_video",""
"127507726514","butterfly-shoe-pendant","MERGE","Butterfly Shoe Pendant","Active","2025-09-11 20:52:20 -0600","product_description","Product Description","true","139","title_of_product","Butterfly Shoe Pendant"
"127507726514","butterfly-shoe-pendant","MERGE","Butterfly Shoe Pendant","Active","2025-09-11 20:52:20 -0600","product_description","Product Description","","140","media_with_text","media_with_text.butterfly-shoe-pendant"
"127507726514","butterfly-shoe-pendant","MERGE","Butterfly Shoe Pendant","Active","2025-09-11 20:52:20 -0600","product_description","Product Description","","141","testimonial",""
"127507726514","butterfly-shoe-pendant","MERGE","Butterfly Shoe Pendant","Active","2025-09-11 20:52:20 -0600","product_description","Product Description","","142","feature_cards_title",""
"127507726514","butterfly-shoe-pendant","MERGE","Butterfly Shoe Pendant","Active","2025-09-11 20:52:20 -0600","product_description","Product Description","","143","feature_cards",""
"127507726514","butterfly-shoe-pendant","MERGE","Butterfly Shoe Pendant","Active","2025-09-11 20:52:20 -0600","product_description","Product Description","","144","ugc_title",""
"127507726514","butterfly-shoe-pendant","MERGE","Butterfly Shoe Pendant","Active","2025-09-11 20:52:20 -0600","product_description","Product Description","","145","ugc_video",""
"127507824818","sun-shoe-pendant","MERGE","Sun Shoe Pendant","Active","2025-09-11 20:56:31 -0600","product_description","Product Description","true","146","title_of_product","Sun Shoe Pendant"
"127507824818","sun-shoe-pendant","MERGE","Sun Shoe Pendant","Active","2025-09-11 20:56:31 -0600","product_description","Product Description","","147","media_with_text","media_with_text.sun-shoe-pendant"
"127507824818","sun-shoe-pendant","MERGE","Sun Shoe Pendant","Active","2025-09-11 20:56:31 -0600","product_description","Product Description","","148","testimonial",""
"127507824818","sun-shoe-pendant","MERGE","Sun Shoe Pendant","Active","2025-09-11 20:56:31 -0600","product_description","Product Description","","149","feature_cards_title",""
"127507824818","sun-shoe-pendant","MERGE","Sun Shoe Pendant","Active","2025-09-11 20:56:31 -0600","product_description","Product Description","","150","feature_cards",""
"127507824818","sun-shoe-pendant","MERGE","Sun Shoe Pendant","Active","2025-09-11 20:56:31 -0600","product_description","Product Description","","151","ugc_title",""
"127507824818","sun-shoe-pendant","MERGE","Sun Shoe Pendant","Active","2025-09-11 20:56:31 -0600","product_description","Product Description","","152","ugc_video",""
"127507792050","dolphin-shoe-pendant","MERGE","Dolphin Shoe Pendant","Active","2025-09-11 20:55:39 -0600","product_description","Product Description","true","153","title_of_product","Dolphin Shoe Pendant"
"127507792050","dolphin-shoe-pendant","MERGE","Dolphin Shoe Pendant","Active","2025-09-11 20:55:39 -0600","product_description","Product Description","","154","media_with_text","media_with_text.dolphin-shoe-pendant"
"127507792050","dolphin-shoe-pendant","MERGE","Dolphin Shoe Pendant","Active","2025-09-11 20:55:39 -0600","product_description","Product Description","","155","testimonial",""
"127507792050","dolphin-shoe-pendant","MERGE","Dolphin Shoe Pendant","Active","2025-09-11 20:55:39 -0600","product_description","Product Description","","156","feature_cards_title",""
"127507792050","dolphin-shoe-pendant","MERGE","Dolphin Shoe Pendant","Active","2025-09-11 20:55:39 -0600","product_description","Product Description","","157","feature_cards",""
"127507792050","dolphin-shoe-pendant","MERGE","Dolphin Shoe Pendant","Active","2025-09-11 20:55:39 -0600","product_description","Product Description","","158","ugc_title",""
"127507792050","dolphin-shoe-pendant","MERGE","Dolphin Shoe Pendant","Active","2025-09-11 20:55:39 -0600","product_description","Product Description","","159","ugc_video",""
"127181226162","prio-neo-men-clearance-praella","MERGE","Prio Neo Men Clearance Praella","Active","2025-09-04 03:44:24 -0600","product_description","Product Description","true","160","title_of_product","Prio Neo - Men (Clearance) - PRAELLA"
"127181226162","prio-neo-men-clearance-praella","MERGE","Prio Neo Men Clearance Praella","Active","2025-09-04 03:44:24 -0600","product_description","Product Description","","161","media_with_text","media_with_text.prio-neo-men-clearance-praella, media_with_text.prio-neo-men-clearance-praella-1"
"127181226162","prio-neo-men-clearance-praella","MERGE","Prio Neo Men Clearance Praella","Active","2025-09-04 03:44:24 -0600","product_description","Product Description","","162","testimonial","product_testimonials.prio-neo-men-clearance-praella-description"
"127181226162","prio-neo-men-clearance-praella","MERGE","Prio Neo Men Clearance Praella","Active","2025-09-04 03:44:24 -0600","product_description","Product Description","","163","feature_cards_title","Prio for everything you do."
"127181226162","prio-neo-men-clearance-praella","MERGE","Prio Neo Men Clearance Praella","Active","2025-09-04 03:44:24 -0600","product_description","Product Description","","164","feature_cards","feature_cards.prio-neo-men-clearance-praella, feature_cards.prio-neo-men-clearance-praella-2, feature_cards.prio-neo-men-clearance-praella-3"
"127181226162","prio-neo-men-clearance-praella","MERGE","Prio Neo Men Clearance Praella","Active","2025-09-04 03:44:24 -0600","product_description","Product Description","","165","ugc_title","See why real customers love Prio"
"127181226162","prio-neo-men-clearance-praella","MERGE","Prio Neo Men Clearance Praella","Active","2025-09-04 03:44:24 -0600","product_description","Product Description","","166","ugc_video",""
"127507759282","triple-spiral-shoe-pendant","MERGE","Triple Spiral Shoe Pendant","Active","2025-09-11 20:54:36 -0600","product_description","Product Description","true","167","title_of_product","Triple Spiral Shoe Pendant"
"127507759282","triple-spiral-shoe-pendant","MERGE","Triple Spiral Shoe Pendant","Active","2025-09-11 20:54:36 -0600","product_description","Product Description","","168","media_with_text","media_with_text.triple-spiral-shoe-pendant"
"127507759282","triple-spiral-shoe-pendant","MERGE","Triple Spiral Shoe Pendant","Active","2025-09-11 20:54:36 -0600","product_description","Product Description","","169","testimonial",""
"127507759282","triple-spiral-shoe-pendant","MERGE","Triple Spiral Shoe Pendant","Active","2025-09-11 20:54:36 -0600","product_description","Product Description","","170","feature_cards_title",""
"127507759282","triple-spiral-shoe-pendant","MERGE","Triple Spiral Shoe Pendant","Active","2025-09-11 20:54:36 -0600","product_description","Product Description","","171","feature_cards",""
"127507759282","triple-spiral-shoe-pendant","MERGE","Triple Spiral Shoe Pendant","Active","2025-09-11 20:54:36 -0600","product_description","Product Description","","172","ugc_title",""
"127507759282","triple-spiral-shoe-pendant","MERGE","Triple Spiral Shoe Pendant","Active","2025-09-11 20:54:36 -0600","product_description","Product Description","","173","ugc_video",""
"127507857586","hand-shoe-pendant","MERGE","Hand Shoe Pendant","Active","2025-09-11 20:57:43 -0600","product_description","Product Description","true","174","title_of_product","Hand Shoe Pendant"
"127507857586","hand-shoe-pendant","MERGE","Hand Shoe Pendant","Active","2025-09-11 20:57:43 -0600","product_description","Product Description","","175","media_with_text","media_with_text.hand-shoe-pendant"
"127507857586","hand-shoe-pendant","MERGE","Hand Shoe Pendant","Active","2025-09-11 20:57:43 -0600","product_description","Product Description","","176","testimonial",""
"127507857586","hand-shoe-pendant","MERGE","Hand Shoe Pendant","Active","2025-09-11 20:57:43 -0600","product_description","Product Description","","177","feature_cards_title",""
"127507857586","hand-shoe-pendant","MERGE","Hand Shoe Pendant","Active","2025-09-11 20:57:43 -0600","product_description","Product Description","","178","feature_cards",""
