"ID","Handle","Command","Title","Body HTML","Sort Order","Template Suffix","Updated At","Published","Published At","Published Scope","Image Src","Image Width","Image Height","Image Alt Text","Row #","Top Row","Must Match","Rule: Product Column","Rule: Relation","Rule: Condition","Products Count","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: custom.marketing_h1 [single_line_text_field]","Metafield: custom.below_category_content [rich_text_field]","Metafield: custom.parent_category [collection_reference]","Metafield: custom.promo_block_1 [metaobject_reference]","Metafield: custom.promo_block_2 [metaobject_reference]","Metafield: custom.promo_block_3 [metaobject_reference]","Metafield: custom.promo_block_4 [metaobject_reference]","Metafield: custom.collection_bottom_description [list.metaobject_reference]","Metafield: custom.child_collections [list.collection_reference]","Metafield: custom.sub_categories [list.collection_reference]"
"345947996338","feeltrue-products","MERGE","FeelTrue Products","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:50 -0600","web","","","","","1","true","all conditions","Tag","Equals","feeltrue-products","10","","","","","","","","","","","",""
"345948029106","custom-made-xero-shoes","MERGE","Custom-Made Xero Shoes","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","2","true","all conditions","Tag","Equals","custom-made-xero-shoes","3","","","","","","","","","","","",""
"345948061874","foot-care","MERGE","Foot Strength & Balance","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","3","true","all conditions","Tag","Equals","foot-care","8","","","","","","","","","","","",""
"345948127410","cloud","MERGE","Cloud","","Manual","","2025-10-14 13:53:35 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","4","true","all conditions","Tag","Equals","cloud","4","","","","","","","","","","","",""
"345948160178","amuri","MERGE","Amuri™ - ready-to-wear barefoot sandals","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","5","true","all conditions","Tag","Equals","amuri","8","","","","","","","","","","","",""
"345948192946","umara","MERGE","Umara","","Manual","","2025-10-14 13:53:35 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","6","true","all conditions","Tag","Equals","umara","0","","","","","","","","","","","",""
"345948094642","merch","MERGE","Xero Shoes Merch","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","7","true","all conditions","Tag","Equals","merch","6","","","","","","","","","","","t-shirts","accessories, merch"
"345948225714","gift-certificates","MERGE","Gift Certificates","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","8","true","all conditions","Tag","Equals","gift-certificates","1","","","","","","","","","","","",""
"345948258482","donate","MERGE","Support the Tarahumara","","Manual","","2025-10-14 13:53:35 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","9","true","all conditions","Tag","Equals","donate","1","","","","","","","","","","","",""
"345948291250","outsoles","MERGE","Outsoles","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","10","true","all conditions","Tag","Equals","outsoles","4","","","","","","","","","","","",""
"345948324018","terraflex","MERGE","TerraFlex","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","11","true","all conditions","Tag","Equals","terraflex","4","","","","","","","","","","","",""
"345948356786","closed-toe-shoes","MERGE","Closed-Toe Shoes","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","12","true","all conditions","Tag","Equals","closed-toe-shoes","103","","","","","","","","","","","",""
"345948455090","uncategorized","MERGE","Uncategorized","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","13","true","all conditions","Tag","Equals","uncategorized","37","","","","","","","","","","","",""
"345948487858","facebook","MERGE","Facebook","","Manual","","2025-10-14 13:53:35 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","14","true","all conditions","Tag","Equals","facebook","1","","","","","","","","","","","",""
"345902350514","praella-men","MERGE","Praella - Men","Our men’s barefoot shoes let you enjoy the natural movement and comfort of being barefoot without actually going barefoot. Browse our selection.","Best Selling","","2025-10-20 05:15:51 -0600","true","2025-08-07 04:16:46 -0600","global","","","","","15","true","all conditions","Tag","Equals","mens","80","","","Men's Shoes","{""type"":""root"",""children"":[{""type"":""heading"",""level"":2,""children"":[{""type"":""text"",""value"":""Barefoot Shoes for Men 101""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""How do barefoot shoes differ from standard footwear?""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Barefoot-style shoes (also referred to as “minimalist shoes”) have a thin, flexible sole that allows you to feel the ground beneath while providing your just the right amount of protection.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""They’re actually more like the shoes people wore prior to the invention of thick, stiff, padded, motion-control shoes.""}]},{""type"":""heading"",""level"":3,""children"":[{""type"":""text"",""value"":""The Benefits You’ve Been Missing With “Normal” Shoes""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""The features of barefoot shoes for men help your feet – and body – do what they’re made to do naturally in a way that “normal” shoes don’t.""}]},{""type"":""list"",""listType"":""unordered"",""children"":[{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Balance"",""bold"":true},{""type"":""text"",""value"":"". First and foremost, barefoot shoes help with balance because they are low to the ground. In addition, the wider toe box in barefoot-style footwear allows you to use your toes. With no unnecessary padding, barefoot shoes make it easier to contact the ground, getting the feedback you need to adjust and shift effortlessly as you walk, run, or workout.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Natural comfort"",""bold"":true},{""type"":""text"",""value"":"". Barefoot shoes have ""},{""type"":""text"",""value"":""wider, foot-shaped toe boxes"",""bold"":true},{""type"":""text"",""value"":"". Instead of squeezing your toes like “normal” shoes with pointy toe boxes do, barefoot shoes let your toes spread and splay naturally.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Foot strength"",""bold"":true},{""type"":""text"",""value"":"". If you want to make any part of your body weak, you keep it from moving (think about doing bicep curls versus having your arm in a cast). The stiffness of regular shoes is like wearing a cast. Barefoot shoes have thin, flexible soles that let your feet move naturally. Research shows that just walking in barefoot footwear builds foot muscle strength as much as doing a ""},{""type"":""link"",""url"":""https://scholarsarchive.byu.edu/facpub/3159/"",""title"":null,""target"":null,""children"":[{""type"":""text"",""value"":""foot exercise program""}]},{""type"":""text"",""value"":"".""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Proper posture"",""bold"":true},{""type"":""text"",""value"":"". Normal shoes with raised heels force you into an unnatural posture, tipping you slightly forward, and putting strain on your ankles, knees, hips, and back. Barefoot shoes have a flat, “""},{""type"":""text"",""value"":""zero drop"",""bold"":true},{""type"":""text"",""value"":""” design that positions your feet level with the ground, allowing for natural posture.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Agility and Mobility"",""bold"":true},{""type"":""text"",""value"":"". There’s a reason your soles are so sensitive (with more nerve endings than anywhere but your fingertips and lips). It’s so your brain can tell what you’re stepping on or stepping in, and then control your body to handle the terrain. Barefoot shoe soles that give you the traction and protection you want, but also let the nerves in your feet safely FEEL the world beneath you, help you move more efficiently, effectively, and enjoyably.""}]},{""type"":""list-item"",""children"":[{""type"":""text"",""value"":""Lightweight"",""bold"":true},{""type"":""text"",""value"":"". Barefoot shoes are a lightweight option for guys. This means you expend less energy than when wearing heavier “normal” shoes. Barefoot shoes are so light, it feels like you’re not wearing anything - yet, they have a strong layer of protection.""}]}]},{""type"":""heading"",""level"":2,""children"":[{""type"":""text"",""value"":""Men’s Barefoot Footwear for Every Lifestyle""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""People often think of barefoot shoes as a category of running shoes, when, in fact, there are several types of barefoot-style footwear.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Xero Shoes has casual and performance shoes, boots, and sandals for all of your favorite activities and occasions:""}]},{""type"":""heading"",""level"":3,""children"":[{""type"":""text"",""value"":""Men’s Barefoot Running Shoes""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Barefoot shoes provide male runners with the balance and comfort needed to train daily, improving their strength, agility, and mobility. Our collection of men's barefoot running shoes are lightweight and foot-friendly for road running and trail running.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Oh, and did we mention durability? Xero Shoes have a 5,000-mile sole warranty for runners logging miles, while traditional running shoes typically need to be replaced between 300-500 miles. Read ""},{""type"":""link"",""url"":""https://xeroshoes.com/barefoot-shoe-reviews/"",""title"":null,""target"":null,""children"":[{""type"":""text"",""value"":""reviews""}]},{""type"":""text"",""value"":"" from runners.""}]},{""type"":""heading"",""level"":3,""children"":[{""type"":""text"",""value"":""Men’s Barefoot Hiking Footwear""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Guys who enjoy exploring the great outdoors will find our barefoot hiking shoes and boots comfortable and lightweight.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""The thin, flexible, yet protective soles allow you to safely FEEL the trail beneath your feet in a more stimulating way. After a long hike, your feet will feel as good as when you started.""}]},{""type"":""heading"",""level"":3,""children"":[{""type"":""text"",""value"":""Barefoot Water-Friendly & Waterproof Footwear""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Xero Shoes has men’s barefoot shoes, sandals, and boots for river sports, water activities, and wet weather.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Waterproof footwear from Xero Shoes have fully seam-sealed linings and water-resistant membranes. Water-friendly shoes, like our Aqua X Sport, are made to get wet and dry fast.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Whether in the ocean, trudging a muddy trail, or crossing a river, our waterproof and water-friendly shoes and sandals let you keep moving and having outdoor fun.""}]},{""type"":""heading"",""level"":3,""children"":[{""type"":""text"",""value"":""Men’s Casual Footwear""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""With our selection of barefoot casual footwear, guys can look great in the office or on a night out while still enjoying natural comfort. Our men’s casual shoes, boots, and sneakers are stylish, superlight-weight, with a non-elevated barefoot design.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""They are so comfortable that we would not be surprised if you told us you forgot to take your shoes after you got home. In fact, we've heard stories from customers who accidentally went to bed still wearing their Xero Shoes!""}]},{""type"":""heading"",""level"":2,""children"":[{""type"":""text"",""value"":""How to Safely Transition to Barefoot Shoes""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Transitioning from normal to barefoot-style footwear can be an adjustment for newcomers. After all, you’ll probably be using muscles, ligaments, and tendons that were “switched off” from wearing “normal shoes.”""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""What we’ve seen with millions of men, is that switching to walking or running in barefoot shoes takes just a little bit of time to get used to.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""And, the amount of time it takes to get used to barefoot shoes can be tiny compared to the benefits you’ll then experience for the rest of your life.""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Learn more about how to make the ""},{""type"":""link"",""url"":""https://xeroshoes.com/barefoot-running-tips/do-not-transition-barefoot-slowly/"",""title"":null,""target"":null,""children"":[{""type"":""text"",""value"":""transition to barefoot shoes here.""}]},{""type"":""text"",""value"":""""}]},{""type"":""heading"",""level"":3,""children"":[{""type"":""text"",""value"":""See What Others Had to Say About Making the Switch""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""See what men around the world have to say about switching to Xero Shoes:""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""“I just bought my second pair of men’s Glenn shoes not because the first is worn out, far from it, but because I love these shoes so much I wanted a second color option. These shoes kept my feet happy and looked great on my month-long tour of New Zealand. They work for casual everyday wear and for evenings out at nice restaurants. Love them.”""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""“I am a 72 year old male who ran distance for more than 50 years. My shoe size is 11 6E. I developed peripheral neuropathy 2 years ago in my feet. Going barefoot eases the constant burning pain a little but going barefoot indoors and out is not practical and, in some cases, not legal. I was looking for a shoe that was as close to \""barefoot\"" as possible. The Scrambler Low is the best thing to barefoot that I have found and the toe box is wide enough to accommodate my 6E. I am eager to see if the 5,000 mile tread warranty holds up! So far, I am very satisfied.”""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""“I’m not much of a runner, but I love these for lifting and HIIT classes. Especially without the removable minimal insole, I can really feel the way my foot is driving into the ground on deadlifts and squats. They don’t provide as much lateral support as the 360’s for HIIT, but it’s enough for me, and really like the greater proprioception I experience with the Men’s HFS II.”""}]},{""type"":""paragraph"",""children"":[{""type"":""text"",""value"":""Feel the freedom and fun of Xero Shoes, so you can Live Life Feet First!""}]}]}","","","","","","collection_faqs.barefoot-shoes-for-women-101, collection_faqs.womens-barefoot-footwear-for-every-activity-lifestyle, collection_faqs.how-to-safely-transition-to-womens-barefoot-shoes","","newproducts-mens, bestsellers-mens, clearance-mens, sandals-mens, shoes-mens, boots-mens, running-fitness-mens, casual-mens, hiking-trail-mens, water-mens, mens-featured-deals, men-training, mens"
"345948389554","boots","MERGE","Boots","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","16","true","all conditions","Tag","Equals","boots","32","","","","","","","","","","","","new-boots, hiking-trail-boots, casual-boots, waterproof-boots"
"345948389554","boots","MERGE","Boots","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","17","","","Title","Not Contains","clearance","32","","","","","","","","","","","",""
"345948520626","vienna","MERGE","Vienna","","Manual","","2025-10-14 13:53:35 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","18","true","all conditions","Tag","Equals","vienna","1","","","","","","","","","","","",""
"345948422322","sandals","MERGE","Sandals","At the beach, on the trail, or around town – a perfect sandal for every activity.","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","19","true","all conditions","Tag","Equals","sandals","27","","","Barefoot Sandals for All Your Adventures","","","","","","","","diysandals, huarache-sandals, sportsandals, casual",""
"345948553394","ipari","MERGE","Ipari","","Manual","","2025-10-14 13:53:35 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","20","true","all conditions","Tag","Equals","ipari","2","","","","","","","","","","","",""
"345948586162","ready-to-wear-barefoot-sandals","MERGE","Ready To Wear Barefoot Sandals","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","21","true","all conditions","Tag","Equals","ready-to-wear-barefoot-sandals","11","","","","","","","","","","","",""
"345948618930","accessories","MERGE","Shoe Accessories & Gear","The accessories you need to improve your foot health and strength along with other extras for your Xero Shoes.","Best Selling","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","22","true","all conditions","Tag","Equals","accessories","17","","The accessories you need to improve your foot health and strength along with other extras for your Xero Shoes.","","","","","","","","","",""
"345948651698","coalton","MERGE","Coalton","","Manual","","2025-10-14 13:53:35 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","23","true","all conditions","Tag","Equals","coalton","1","","","","","","","","","","","",""
"345948684466","prio","MERGE","Prio","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","24","true","all conditions","Tag","Equals","prio","17","","","","","","","","","","","",""
"345948782770","sensori-venture","MERGE","NEW! Sensori Venture","","Manual","","2025-10-14 13:53:35 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","25","true","all conditions","Tag","Equals","sensori-venture","2","","","","","","","","","","","",""
"345948717234","shoes","MERGE","Shoes","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","26","true","all conditions","Tag","Equals","shoes","122","","","","","","","","","","","running-fitness, casual-shoes, hiking",""
"345948815538","new-arrivals","MERGE","New Arrivals","<p>Latest Looks. Same Natural Feel.</p>","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","27","true","all conditions","Tag","Equals","new-arrivals","34","","","","","","","","","","","",""
"345948881074","boaty","MERGE","Boaty","","Manual","","2025-10-14 13:53:36 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","28","true","all conditions","Tag","Equals","boaty","2","","","","","","","","","","","",""
"345948848306","ztrek","MERGE","Z-Trek","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","29","true","all conditions","Tag","Equals","ztrek","3","","","","","","","","","","","",""
"345948750002","activity","MERGE","Activity","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","30","true","all conditions","Tag","Equals","activity","82","","","","","","","","","","","performance, lifestyle, hiketrail, water",""
"345948913842","venture","MERGE","Venture","","Manual","","2025-10-14 13:53:36 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","31","true","all conditions","Tag","Equals","venture","2","","","","","","","","","","","",""
"345948946610","ztrail","MERGE","Z-Trail","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","32","true","all conditions","Tag","Equals","ztrail","9","","","","","","","","","","","",""
"345948979378","dlh","MERGE","Daylite Hiker Fusion","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","33","true","all conditions","Tag","Equals","dlh","6","","","","","","","","","","","",""
"345949012146","bestsellers","MERGE","Best Sellers","Our most popular barefoot shoe styles. Find the perfect shoe for every activity.","Best Selling","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","34","true","all conditions","Tag","Equals","bestsellers","28","","","","","","","","","","","",""
"345949044914","gender","MERGE","Gender","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","35","true","all conditions","Tag","Equals","gender","47","","","","","","","","","","","mens, womens",""
"345949110450","pacifica","MERGE","Pacifica","","Manual","","2025-10-14 13:53:36 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","36","true","all conditions","Tag","Equals","pacifica","2","","","","","","","","","","","",""
"345949077682","shoe-bundle","MERGE","Shoe Bundle","","Manual","","2025-10-14 13:53:36 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","37","true","all conditions","Tag","Equals","shoe-bundle","0","","","","","","","","","","","ourbestsellers",""
"345949143218","genesis","MERGE","Genesis","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","38","true","all conditions","Tag","Equals","genesis","4","","","","","","","","","","","",""
"345949175986","diy-kits","MERGE","Do-it-yourself Xero Shoes Kits","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","39","true","all conditions","Tag","Equals","diy-kits","13","Do-it-yourself Xero Shoes huarache sandal kits","Make your own huraches running sandals with our exclusive do-it-yourself kits. Takes just minutes. Prices start at $16.95...","","","","","","","","","",""
"345949241522","jessie","MERGE","Jessie","","Manual","","2025-10-14 13:53:36 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","40","true","all conditions","Tag","Equals","jessie","0","","","","","","","","","","","",""
"345949274290","hana","MERGE","Hana","","Manual","","2025-10-14 13:53:36 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","41","true","all conditions","Tag","Equals","hana","3","","","","","","","","","","","",""
"345949307058","clearance","MERGE","Clearance","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","42","true","all conditions","Tag","Equals","clearance","132","","","","","","","","","","","",""
"345949339826","cassie","MERGE","Cassie","","Manual","","2025-10-20 05:15:49 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","43","true","all conditions","Tag","Equals","cassie","2","","","","","","","","","","","",""
"345949208754","decorations","MERGE","Sandal Decorations","","Manual","","2025-10-14 13:53:36 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","44","true","all conditions","Tag","Equals","decorations","49","","","","","","","","","","","beads, pendants-charms, bead-kits, snap-on-beads",""
"345949372594","mens-casual","MERGE","menscasual","","Manual","","2025-10-20 05:15:51 -0600","","","web","","","","","45","true","all conditions","Tag","Equals","mens-casual","38","","","","","","","","","","","",""
"345949405362","spring19","MERGE","spring 19","","Manual","","2025-10-14 13:53:36 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","46","true","all conditions","Tag","Equals","spring19","3","","","","","","","","","","","",""
"345949438130","hanamen","MERGE","HanaMen","","Manual","","2025-10-14 13:53:36 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","47","true","all conditions","Tag","Equals","hanamen","2","","","","","","","","","","","",""
"345949470898","alston","MERGE","Alston","","Manual","","2025-10-14 13:53:36 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","48","true","all conditions","Tag","Equals","alston","1","","","","","","","","","","","",""
"345949503666","naboso","MERGE","naboso","","Manual","","2025-10-18 05:16:50 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","49","true","all conditions","Tag","Equals","naboso","5","","","","","","","","","","","",""
"345949536434","adult-ztrail","MERGE","Z-Trail-adult","","Manual","","2025-10-14 13:53:36 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","50","true","all conditions","Tag","Equals","adult-ztrail","1","","","","","","","","","","","",""
"345949569202","mika","MERGE","Mika","","Manual","","2025-10-16 05:17:11 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","51","true","all conditions","Tag","Equals","mika","2","","","","","","","","","","","",""
"345949601970","toronto","MERGE","Toronto","","Manual","","2025-10-14 13:53:36 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","52","true","all conditions","Tag","Equals","toronto","2","","","","","","","","","","","",""
"345949634738","fall-winter-2020","MERGE","Fall/Winter 2020","","Manual","","2025-10-20 05:15:49 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","53","true","all conditions","Tag","Equals","fall-winter-2020","8","","","","","","","","","","","",""
"345949667506","speedforce","MERGE","Speed Force","","Manual","","2025-10-20 05:15:49 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","54","true","all conditions","Tag","Equals","speedforce","5","","","","","","","","","","","",""
"345949700274","denver","MERGE","Denver","","Manual","","2025-10-14 13:53:37 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","55","true","all conditions","Tag","Equals","denver","3","","","","","","","","","","","",""
"345949733042","melbourne","MERGE","Melbourne","","Manual","","2025-10-14 13:53:37 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","56","true","all conditions","Tag","Equals","melbourne","1","","","","","","","","","","","",""
"345949765810","colorado","MERGE","Colorado","<div style=""min-height:170px"">
<img class=""alignleft wp-image-3172988 size-thumbnail"" src=""https://xeroshoes.com/wp-content/uploads/2020/01/Colorado_Olive_pair-150x150.jpg"" alt="""" width=""150"" height=""150"">
<h1>
<strong>Colorado</strong> -- The water and trail-friendly toe-protective sandal</h1>
</div>
","Manual","","2025-10-14 13:53:37 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","57","true","all conditions","Tag","Equals","colorado","2","The best water and trail friendly covered sandal with toe protection","Imagine a sandal with toe protection, or a shoe with open vents. Something ready for trails, rafts, rivers, paddleboarding and more. See it heer...","","","","","","","","","",""
"345949798578","veracruz","MERGE","Veracruz","","Manual","","2025-10-14 13:53:37 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","58","true","all conditions","Tag","Equals","veracruz","2","","","","","","","","","","","",""
"345949831346","womens-casual","MERGE","womenscasual","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","59","true","all conditions","Tag","Equals","womens-casual","40","","","","","","","","","","","",""
"345949864114","xcursion","MERGE","Xcursion","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","60","true","all conditions","Tag","Equals","xcursion","6","","","","","","","","","","","",""
"345949896882","spring2020","MERGE","Spring 2020","","Manual","","2025-10-20 05:15:49 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","61","true","all conditions","Tag","Equals","spring2020","6","","","","","","","","","","","",""
"345949929650","hanawomen","MERGE","HanaWomen","","Manual","","2025-10-14 13:53:37 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","62","true","all conditions","Tag","Equals","hanawomen","1","","","","","","","","","","","",""
"345949962418","nabosotrail","MERGE","Naboso Trail","","Manual","","2025-10-14 13:53:37 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","63","true","all conditions","Tag","Equals","nabosotrail","3","","","","","","","","","","","",""
"345949995186","alpine","MERGE","Alpine","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","64","true","all conditions","Tag","Equals","alpine","6","","","","","","","","","","","",""
"345950027954","oswego","MERGE","Oswego","","Manual","","2025-10-14 13:53:37 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","65","true","all conditions","Tag","Equals","oswego","1","","","","","","","","","","","",""
"345950060722","phoenix","MERGE","Phoenix","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","66","true","all conditions","Tag","Equals","phoenix","4","","","","","","","","","","","",""
"345950093490","mesa-trail","MERGE","Mesa Trail","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","67","true","all conditions","Tag","Equals","mesa-trail","13","","","","","","","","","","","",""
"345950126258","dlhc","MERGE","DayLite Clearance"," 

<strong>Nothing on clearance right now, but we add products to this page periodically, so please check back later!</strong>

 ","Manual","","2025-10-14 13:53:37 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","68","true","all conditions","Tag","Equals","dlhc","4","","","","","","","","","","","",""
"345950159026","hfs","MERGE","HFS","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","69","true","all conditions","Tag","Equals","hfs","7","","","","","","","","","","","",""
"345950191794","racing","MERGE","racing","","Manual","","2025-10-14 13:53:37 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","70","true","all conditions","Tag","Equals","racing","0","","","","","","","","","","","",""
"345950290098","aptos","MERGE","Aptos","","Manual","","2025-10-14 13:53:37 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","71","true","all conditions","Tag","Equals","aptos","2","","","","","","","","","","","",""
"345950257330","newproducts-mens","MERGE","New Products - Men","<header class=""woocommerce-products-header"">
<div class=""term-description"">

</div>
</header>","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","72","true","all conditions","Tag","Equals","new-arrivals","13","","","","","","","","","","","","mens, bestsellers-mens, top-rated-mens, boots-mens, shoes-mens, sandals-mens, clearance-mens"
"345950257330","newproducts-mens","MERGE","New Products - Men","","Manual","","2025-10-20 05:15:51 -0600","true","2025-08-08 03:55:51 -0600","web","","","","","73","","","Metafield: custom.gender","Equals","Men","13","","","","","","","","","","","",""
